ablation,system,algo,n_total_rows,n_total_actigraphy_rows,coverage_total_fraction,n_labeled_rows,n_labeled_actigraphy_rows,coverage_labeled_fraction,actigraphy_fold4_class3_count,main_protocol,subset_protocol,subset_warning,v1_all_macro_f1,v1_all_qwk,v1_all_balanced_accuracy,v1_all_train_time_s,v1_all_inference_latency_us,v2_all_macro_f1,v2_all_qwk,v2_all_balanced_accuracy,v2_all_train_time_s,v2_all_inference_latency_us,v2_actigraphy_macro_f1,v2_actigraphy_qwk,v2_actigraphy_balanced_accuracy,v2_actigraphy_train_time_s,v2_actigraphy_inference_latency_us,delta_v2_all_minus_v1_all_macro_f1,delta_v2_actigraphy_minus_v2_all_macro_f1,delta_v2_all_minus_v1_all_qwk,delta_v2_actigraphy_minus_v2_all_qwk,delta_v2_all_minus_v1_all_balanced_accuracy,delta_v2_actigraphy_minus_v2_all_balanced_accuracy,delta_v2_all_minus_v1_all_train_time_s,delta_v2_actigraphy_minus_v2_all_train_time_s,delta_v2_all_minus_v1_all_inference_latency_us,delta_v2_actigraphy_minus_v2_all_inference_latency_us
A5_actigraphy_coverage,sklearn,lr,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.3619009960262292,0.3650594230160152,0.4035569686206375,9.00308994380175,37.98489397740923,0.3588540034867489,0.3433016260384203,0.4045651794916866,6.792154212994501,43.401291040936485,0.3155837943166548,0.3219329472614385,0.3450816570949576,6.217805747594684,50.44662396539934,-0.00304699253948032,-0.04327020917009411,-0.02175779697759489,-0.021368678776981787,0.0010082108710490756,-0.059483522396728994,-2.2109357308072495,-0.574348465399817,5.416397063527256,7.045332924462855
A5_actigraphy_coverage,spark,lr,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.3626805133038702,0.3611770852467996,0.3993243407517506,24.19388157158973,161424.5426998241,0.344176702639321,0.3421145822391588,0.3672097484868667,25.32751336540096,156463.58887956012,0.3164837368839059,0.2993694051232021,0.3481484126528462,13.878043493197763,154777.94609963894,-0.018503810664549203,-0.027692965755415078,-0.019062503007640785,-0.04274517711595671,-0.03211459226488389,-0.019061335834020532,1.1336317938112295,-11.449469872203197,-4960.953820263967,-1685.6427799211815
A5_actigraphy_coverage,pytorch,lr,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.346541500922455,0.3352116712450406,0.4188226801594343,0.6038588924042415,70.84430902614258,0.3444349048163263,0.3375953643660323,0.3994894627149793,0.6265174029918853,72.14060498517938,0.3202990224921007,0.2460594943173211,0.3527029417398876,0.3136611266003456,74.67643599375151,-0.0021065961061286775,-0.024135882324225644,0.0023836931209917367,-0.09153587004871122,-0.019333217444454986,-0.04678652097509173,0.022658510587643788,-0.3128562763915397,1.2962959590367973,2.5358310085721314
A5_actigraphy_coverage,sklearn,mlp,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.3026727955477106,0.2854474822155014,0.3088712789335532,0.3402904912072699,149.1398109938018,0.3079111217756451,0.2800737368075383,0.3138014466220461,0.3834737665951252,222.70982299232853,0.2832977419001293,0.1763558198042426,0.3024138628020402,0.1355403041990939,185.2871870214585,0.00523832622793452,-0.024613379875515817,-0.005373745407963149,-0.10371791700329569,0.004930167688492915,-0.011387583820005931,0.043183275387855324,-0.2479334623960313,73.57001199852672,-37.42263597087003
A5_actigraphy_coverage,spark,mlp,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.3014026365177074,0.248308233291819,0.3022839599123395,4.478049371187808,150002.64455913566,0.3347227234366283,0.2652879483431234,0.333861374418114,4.192803397407988,154739.6870405646,0.3249156046520426,0.2290611055413959,0.3413655143798,2.326557100203354,154513.5483000195,0.03332008691892091,-0.009807118784585678,0.01697971505130441,-0.03622684280172753,0.031577414505774504,0.007504139961686029,-0.2852459737798201,-1.866246297204634,4737.042481428944,-226.1387405451096
A5_actigraphy_coverage,pytorch,mlp,3960,996,0.2515151515151515,2736,996,0.36403508771929827,0,v1/all vs v2/all: same 2736 labeled rows and original 5-fold,v2/actigraphy: 996 labeled rows with actigraphy only,supplemental only; fold 4 has zero class-3 validation samples in the actigraphy cohort,0.3434567012674152,0.3481238368063084,0.4391430778230445,0.1187504642060957,118.64829098340124,0.3411653520909222,0.3327755303911198,0.4262800737406154,0.1135163724073208,111.67349299648777,0.3341320607664507,0.330535549401024,0.4154407762644215,0.0739708933979272,113.86928995489144,-0.002291349176492985,-0.007033291324471502,-0.015348306415188584,-0.0022399809900958134,-0.01286300408242913,-0.010839297476193888,-0.00523409179877489,-0.039545479009393605,-6.974797986913472,2.195796958403676
